"DISTRICT","MANDAL","07-08-19","08-08-19","09-08-19","10-08-19","11-08-19","12-08-19","13-08-19","14-08-19","15-08-19","16-08-19"
"ANANTAPUR","OBULADEVARACHERUVU",42.1075607299805,37.8479381561279,39.5288360595703,32.0160655975342,32.7023334503174,29.0205883026123,20.9175910949707,20.6735778808594,23.633044052124,20.4222827911377
"ANANTAPUR","PAMIDI",32.6148719787598,36.4384265899658,37.5531200408936,31.3827415466309,28.8265182495117,22.720739364624,20.2088665008545,19.5492525100708,18.9151439666748,19.1918397903442
"ANANTAPUR","PARIGI",38.9541515350342,38.9508144378662,34.3541450500488,26.909584236145,29.1854038238525,23.7777013778687,21.0192678451538,21.728253364563,20.611736869812,18.4127597808838
"ANANTAPUR","PEDDAPAPPUR",35.6230419158936,33.3786003112793,37.667590713501,30.7257007598877,26.6026330947876,23.2887479782104,21.1848970413208,17.7011341094971,18.9259826660156,19.1790184020996
"ANANTAPUR","PEDDAVADUGUR",28.7746696472168,34.9782955169678,34.2919521331787,30.4372993469238,28.5295440673828,24.2732894897461,21.9474855422974,18.3568702697754,18.8158155441284,19.7497100830078
"ANANTAPUR","PENUKONDA",39.48200340271,39.1137588500977,34.3348880767822,29.6521717071533,30.669694519043,24.9109239578247,20.7901050567627,22.231665802002,19.6006685256958,18.2152891159058
"ANANTAPUR","PUTLUR",39.2310001373291,37.3290092468262,38.7566516876221,31.8572273254395,29.8196033477783,23.4193119049072,21.006432723999,18.8996154785156,19.6956195831299,19.1499183654785
"ANANTAPUR","PUTTAPARTHI",39.48200340271,38.1651992797852,34.619282913208,29.7830772399902,31.1704032897949,27.129683303833,20.401283454895,19.4455535888672,22.5581331253052,20.1664197921753
"ANANTAPUR","RAMAGIRI",41.9062568664551,41.0679691314697,38.4800262451172,30.1435077667236,31.6438110351563,25.8446382522583,21.255863571167,22.8578882217407,21.446213722229,21.2176860809326
"ANANTAPUR","RAPTADU",48.5233257293701,49.8093955993652,47.9731990814209,32.3514060974121,37.8600299835205,28.4963842391968,25.356601524353,28.2969463348389,25.9735868453979,27.7871789932251
"ANANTAPUR","RAYADURG",37.5801910400391,41.5618457794189,31.9746025085449,32.88889503479,32.8383407592773,24.9913747787476,21.9457277297974,21.9382192611694,20.8873271942139,21.6873052597046
"ANANTAPUR","RODDAM",37.5570854187012,39.5519073486328,35.963920211792,28.4059135437012,29.1854038238525,24.6716760635376,20.9113666534424,21.1067859649658,19.4993659973145,18.6654573440552
"ANANTAPUR","ROLLA",37.5821342468262,37.9211448669434,32.579386138916,28.4757574081421,31.5107528686523,26.3918226242065,21.5558813095093,20.8467704772949,22.0007984161377,18.7894346237183
"ANANTAPUR","SETTUR",42.0802768707275,44.2299819946289,39.1404556274414,34.2349433898926,33.066955947876,25.435279083252,22.4453704833984,17.9047142028809,21.9974561691284,19.2059314727783
