"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","26-07-19","27-07-19","28-07-19","29-07-19","30-07-19","31-07-19","01-08-19","02-08-19","03-08-19"
37,807013,"PRAKASAM","DORNALA","Nallaguntla",78.925441,15.869878,21.4714015960693,29.5130332946777,30.4539264678955,27.3345903396606,25.3607299804688,27.6361358642578,30.7503582000732,28.8342395782471,28.8386993408203
38,804018,"PRAKASAM","KURICHEDU","Peddavaram",79.638402,15.869502,17.846258354187,18.3306747436523,25.1466390609741,20.2348491668701,16.6363288879395,20.369314956665,23.7522302627563,29.6343292236328,22.5002025604248
39,1311007,"KURNOOL","ATMAKURKURNOOL","Krishnapuram1",78.639276,15.877106,18.4947109222412,25.8568244934082,27.4034265518188,21.8270101547241,19.8753147125244,23.1007804870605,22.0164848327637,17.8215579986572,30.1912879943848
40,825001,"PRAKASAM","INKOLLU","Nagandla",80.146407,15.880184,22.4008192062378,18.1787149429321,25.5236400604248,20.5060346603394,14.1106372833252,18.2482154846191,20.1669107437134,24.0584363937378,28.96787109375
41,890901,"PRAKASAM","PEDAARAVEEDU","Forest",79.272004,15.877625,18.9729543685913,17.397442817688,21.0343534469604,20.558228302002,18.8106605529785,21.7255565643311,25.5847120285034,26.9658651351929,23.1260335922241
42,744020,"GUNTUR","NUZENDLA","Thimmapuram",79.744318,15.87715,19.5495958328247,18.1967874526978,25.245092010498,20.0914964675903,15.6813543319702,20.7569246292114,22.7897506713867,27.7885076522827,21.7035530090332
43,804009,"PRAKASAM","KURICHEDU","NamassivayaPuram",79.60792,15.881807,17.846258354187,18.3306747436523,25.1466390609741,20.2348491668701,16.6363288879395,20.369314956665,23.7522302627563,29.6343292236328,22.5002025604248
44,1302023,"KURNOOL","KOSIGI","Pendekal",77.26401,15.853554,22.7501981735229,26.0094245910645,29.5896183013916,23.397207069397,21.068723487854,26.9039005279541,28.3624814987183,32.2530956268311,32.9162544250488
45,1301012,"KURNOOL","KOWTHALAM","Karani1",77.177816,15.85531,22.7849166870117,27.8883630752563,29.0782905578613,23.6169370651245,20.8485008239746,26.7593204498291,28.700511932373,32.4032821655273,34.1067775726318
46,1315007,"KURNOOL","JUPADUBUNGALOW","Bannur",78.398107,15.860723,20.9243356704712,22.7796501159668,25.3855350494385,22.3304912567139,19.5922777175903,25.0258014678955,24.5658554077148,23.5558153152466,30.5715110778809
47,1314004,"KURNOOL","PAMULAPADU","Iskala",78.51594,15.859633,20.4482500076294,24.907368850708,26.4964914321899,23.0371593475342,19.7530025482178,24.4015874862671,24.0992403030396,19.9071458816528,31.8950752258301
48,807011,"PRAKASAM","DORNALA","Pedamanthanala",78.891419,15.881823,21.4714015960693,29.5130332946777,30.4539264678955,27.3345903396606,25.3607299804688,27.6361358642578,30.7503582000732,28.8342395782471,28.8386993408203
49,1304013,"KURNOOL","NANDAVARAM","Ponakaladinne",77.595749,15.843108,24.0269227981567,22.6872465133667,29.878589630127,23.5676651000977,22.580158996582,26.8347913742065,28.5027442932129,30.3146198272705,30.4009380340576
50,757020,"GUNTUR","BAPATLA","MaruproluvaripalemRural",80.469103,15.876046,18.2018840789795,16.0783075332642,21.2248958587647,19.1279937744141,14.5479085922241,15.8436138153076,16.8874780654907,19.8212671279907,26.9693464279175
51,1305009,"KURNOOL","CBELAGAL","C.Belagal",77.662399,15.831281,25.0112840652466,23.7380836486816,30.9373832702637,22.7153148651123,22.704524230957,27.3502321243286,28.3631698608398,31.0440296173096,30.4193572998047
